"시도별","모의 연령(5세계급)별","교육정도별","항목","단위","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"강원도","15세미만","초등학교","출생[명]","명","0","0","0","0","0","0","0","1","1","0","0","0","0","0",
"강원도","15세미만","중고등학교","출생[명]","명","0","0","1","0","0","3","0","0","0","0","0","1","0","0",
"강원도","15세미만","중학교","출생[명]","명","0","0","1","0","0","3","0","0","0","0","0","1","0","0",
"강원도","15세미만","고등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15세미만","초대.전문대이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15세미만","대학(교)","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15세미만","대학원 이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15세미만","미상","출생[명]","명","0","2","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15 - 19세","총계","출생[명]","명","105","115","99","123","111","117","93","99","70","62","51","50","46","18",
"강원도","15 - 19세","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15 - 19세","초등학교","출생[명]","명","8","5","9","10","9","13","3","5","5","2","0","1","0","0",
"강원도","15 - 19세","중고등학교","출생[명]","명","88","83","79","106","94","101","88","92","65","59","49","49","44","18",
"강원도","15 - 19세","중학교","출생[명]","명","35","40","31","45","46","46","43","41","23","21","21","14","17","4",
"강원도","15 - 19세","고등학교","출생[명]","명","53","43","48","61","48","55","45","51","42","38","28","35","27","14",
"강원도","15 - 19세","초대.전문대이상","출생[명]","명","2","4","5","5","2","2","2","0","0","0","0","0","0","0",
"강원도","15 - 19세","대학(교)","출생[명]","명","2","4","5","5","2","2","2","0","0","0","0","0","0","0",
"강원도","15 - 19세","대학원 이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","15 - 19세","미상","출생[명]","명","7","23","6","2","6","1","0","2","0","1","2","0","2","0",
"강원도","20 - 24세","총계","출생[명]","명","994","880","897","922","891","829","736","765","704","597","538","475","427","342",
"강원도","20 - 24세","무학","출생[명]","명","3","6","3","4","4","2","0","2","0","0","1","0","0","0",
"강원도","20 - 24세","초등학교","출생[명]","명","24","20","21","17","24","19","16","10","9","6","5","2","2","0",
"강원도","20 - 24세","중고등학교","출생[명]","명","624","544","553","569","542","510","433","462","429","381","362","294","294","240",
"강원도","20 - 24세","중학교","출생[명]","명","98","107","107","101","106","67","73","61","74","62","41","27","36","25",
"강원도","20 - 24세","고등학교","출생[명]","명","526","437","446","468","436","443","360","401","355","319","321","267","258","215",
"강원도","20 - 24세","초대.전문대이상","출생[명]","명","323","285","294","325","316","295","285","290","265","207","165","172","121","95",
"강원도","20 - 24세","대학(교)","출생[명]","명","319","281","290","320","313","295","284","289","262","205","164","170","121","94",
"강원도","20 - 24세","대학원 이상","출생[명]","명","4","4","4","5","3","0","1","1","3","2","1","2","0","1",
"강원도","20 - 24세","미상","출생[명]","명","20","25","26","7","5","3","2","1","1","3","5","7","10","7",
"강원도","25 - 29세","총계","출생[명]","명","4891","4634","4280","3985","3635","2922","2773","2689","2508","2315","2083","1991","1880","1740",
"강원도","25 - 29세","무학","출생[명]","명","4","6","7","1","0","0","1","3","0","1","0","0","0","3",
"강원도","25 - 29세","초등학교","출생[명]","명","12","16","24","24","26","19","10","16","10","7","7","11","6","3",
"강원도","25 - 29세","중고등학교","출생[명]","명","1802","1611","1393","1291","1111","851","732","678","608","557","460","468","463","465",
"강원도","25 - 29세","중학교","출생[명]","명","94","86","84","81","86","72","59","63","64","49","34","34","43","30",
"강원도","25 - 29세","고등학교","출생[명]","명","1708","1525","1309","1210","1025","779","673","615","544","508","426","434","420","435",
"강원도","25 - 29세","초대.전문대이상","출생[명]","명","3058","2986","2847","2662","2492","2047","2024","1990","1882","1737","1607","1490","1385","1253",
"강원도","25 - 29세","대학(교)","출생[명]","명","2929","2873","2740","2556","2378","1965","1929","1906","1807","1661","1560","1434","1329","1224",
"강원도","25 - 29세","대학원 이상","출생[명]","명","129","113","107","106","114","82","95","84","75","76","47","56","56","29",
"강원도","25 - 29세","미상","출생[명]","명","15","15","9","7","6","5","6","2","8","13","9","22","26","16",
"강원도","30 - 34세","총계","출생[명]","명","4666","4657","5199","5243","5575","5026","4954","4963","4398","3648","3294","3373","3205","3040",
"강원도","30 - 34세","무학","출생[명]","명","1","3","5","3","1","1","0","3","1","0","4","2","1","1",
"강원도","30 - 34세","초등학교","출생[명]","명","16","8","16","13","11","11","8","10","3","11","5","9","6","4",
"강원도","30 - 34세","중고등학교","출생[명]","명","1728","1524","1649","1507","1504","1220","1142","1082","871","677","488","501","496","376",
"강원도","30 - 34세","중학교","출생[명]","명","59","50","48","44","58","42","37","52","49","35","26","32","34","12",
"강원도","30 - 34세","고등학교","출생[명]","명","1669","1474","1601","1463","1446","1178","1105","1030","822","642","462","469","462","364",
"강원도","30 - 34세","초대.전문대이상","출생[명]","명","2909","3113","3509","3715","4048","3787","3785","3852","3500","2937","2769","2839","2655","2631",
"강원도","30 - 34세","대학(교)","출생[명]","명","2705","2888","3244","3476","3767","3495","3477","3524","3207","2730","2506","2587","2457","2408",
"강원도","30 - 34세","대학원 이상","출생[명]","명","204","225","265","239","281","292","308","328","293","207","263","252","198","223",
"강원도","30 - 34세","미상","출생[명]","명","12","9","20","5","11","7","19","16","23","23","28","22","47","28",
"강원도","35 - 39세","총계","출생[명]","명","1449","1567","1687","1826","1892","1785","1814","2078","2075","2006","2078","2036","1909","1837",
"강원도","35 - 39세","무학","출생[명]","명","3","4","1","1","1","0","0","1","0","0","0","2","0","0",
"강원도","35 - 39세","초등학교","출생[명]","명","10","11","10","7","8","7","6","7","4","4","1","1","4","5",
"강원도","35 - 39세","중고등학교","출생[명]","명","749","740","759","768","754","626","576","601","572","505","478","428","374","332",
"강원도","35 - 39세","중학교","출생[명]","명","37","46","43","30","34","22","18","25","15","27","14","19","18","20",
"강원도","35 - 39세","고등학교","출생[명]","명","712","694","716","738","720","604","558","576","557","478","464","409","356","312",
"강원도","35 - 39세","초대.전문대이상","출생[명]","명","679","808","908","1042","1125","1144","1229","1463","1487","1484","1585","1591","1508","1479",
"강원도","35 - 39세","대학(교)","출생[명]","명","616","726","815","943","1007","1019","1086","1314","1332","1322","1399","1409","1318","1297",
"강원도","35 - 39세","대학원 이상","출생[명]","명","63","82","93","99","118","125","143","149","155","162","186","182","190","182",
"강원도","35 - 39세","미상","출생[명]","명","8","4","9","8","4","8","3","6","12","13","14","14","23","21",
"강원도","40 - 44세","총계","출생[명]","명","225","225","266","278","308","288","282","322","291","320","294","338","361","365",
"강원도","40 - 44세","무학","출생[명]","명","0","1","2","0","0","1","0","0","0","0","0","0","0","0",
"강원도","40 - 44세","초등학교","출생[명]","명","7","9","4","9","1","3","2","3","1","1","2","1","0","0",
"강원도","40 - 44세","중고등학교","출생[명]","명","126","123","148","163","158","153","141","139","127","114","110","123","114","105",
"강원도","40 - 44세","중학교","출생[명]","명","20","19","6","22","14","8","6","4","10","4","3","5","3","2",
"강원도","40 - 44세","고등학교","출생[명]","명","106","104","142","141","144","145","135","135","117","110","107","118","111","103",
"강원도","40 - 44세","초대.전문대이상","출생[명]","명","90","90","110","106","148","131","137","178","160","200","178","210","238","257",
"강원도","40 - 44세","대학(교)","출생[명]","명","73","79","100","90","125","115","128","150","151","161","158","175","208","222",
"강원도","40 - 44세","대학원 이상","출생[명]","명","17","11","10","16","23","16","9","28","9","39","20","35","30","35",
"강원도","40 - 44세","미상","출생[명]","명","2","2","2","0","1","0","2","2","3","5","4","4","9","3",
"강원도","45 - 49세","총계","출생[명]","명","13","13","13","17","11","8","5","9","9","9","11","19","7","13",
"강원도","45 - 49세","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","45 - 49세","초등학교","출생[명]","명","2","0","1","0","0","0","1","0","0","0","0","0","0","0",
"강원도","45 - 49세","중고등학교","출생[명]","명","7","8","10","9","6","4","2","6","2","5","4","10","3","4",
"강원도","45 - 49세","중학교","출생[명]","명","0","2","2","1","0","1","1","0","0","1","2","0","0","0",
"강원도","45 - 49세","고등학교","출생[명]","명","7","6","8","8","6","3","1","6","2","4","2","10","3","4",
"강원도","45 - 49세","초대.전문대이상","출생[명]","명","4","5","2","7","5","4","2","3","7","4","7","9","4","9",
"강원도","45 - 49세","대학(교)","출생[명]","명","4","4","2","5","4","4","2","3","6","3","6","9","4","6",
"강원도","45 - 49세","대학원 이상","출생[명]","명","0","1","0","2","1","0","0","0","1","1","1","0","0","3",
"강원도","45 - 49세","미상","출생[명]","명","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"강원도","50세이상","총계","출생[명]","명","2","0","3","1","1","2","1","1","1","0","1","0","0","1",
"강원도","50세이상","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","50세이상","초등학교","출생[명]","명","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","50세이상","중고등학교","출생[명]","명","1","0","3","0","0","2","0","0","1","0","0","0","0","0",
"강원도","50세이상","중학교","출생[명]","명","0","0","0","0","0","1","0","0","0","0","0","0","0","0",
"강원도","50세이상","고등학교","출생[명]","명","1","0","3","0","0","1","0","0","1","0","0","0","0","0",
"강원도","50세이상","초대.전문대이상","출생[명]","명","0","0","0","1","1","0","0","1","0","0","1","0","0","1",
"강원도","50세이상","대학(교)","출생[명]","명","0","0","0","0","1","0","0","1","0","0","1","0","0","0",
"강원도","50세이상","대학원 이상","출생[명]","명","0","0","0","1","0","0","0","0","0","0","0","0","0","1",
"강원도","50세이상","미상","출생[명]","명","0","0","0","0","0","0","1","0","0","0","0","0","0","0",
"강원도","연령미상","총계","출생[명]","명","28","19","32","13","2","0","4","2","1","1","1","0","0","1",
"강원도","연령미상","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","초등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","중고등학교","출생[명]","명","0","0","0","2","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","중학교","출생[명]","명","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","고등학교","출생[명]","명","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","초대.전문대이상","출생[명]","명","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
