"시도별","부의 연령(5세계급)별","교육정도별","항목","단위","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"강원도","45 - 49세","총계","출생[명]","명","211","195","258","248","252","228","233","245","245","284","266","261","236","253",
"강원도","45 - 49세","무학","출생[명]","명","2","5","0","1","1","0","0","0","1","0","0","0","1","0",
"강원도","45 - 49세","초등학교","출생[명]","명","39","28","31","22","16","14","15","7","4","5","2","3","1","0",
"강원도","45 - 49세","중고등학교","출생[명]","명","110","119","147","147","148","140","136","144","151","152","147","126","104","108",
"강원도","45 - 49세","중학교","출생[명]","명","33","37","41","40","30","27","19","24","15","19","13","15","11","13",
"강원도","45 - 49세","고등학교","출생[명]","명","77","82","106","107","118","113","117","120","136","133","134","111","93","95",
"강원도","45 - 49세","초대.전문대이상","출생[명]","명","59","43","80","77","87","73","80","92","88","123","114","130","128","139",
"강원도","45 - 49세","대학(교)","출생[명]","명","41","38","64","62","72","64","69","73","73","102","100","115","114","118",
"강원도","45 - 49세","대학원 이상","출생[명]","명","18","5","16","15","15","9","11","19","15","21","14","15","14","21",
"강원도","45 - 49세","미상","출생[명]","명","1","0","0","1","0","1","2","2","1","4","3","2","2","6",
"강원도","50세 이상","총계","출생[명]","명","51","51","71","77","70","60","69","73","68","70","64","85","72","89",
"강원도","50세 이상","무학","출생[명]","명","1","3","0","0","1","2","2","0","0","1","1","0","2","2",
"강원도","50세 이상","초등학교","출생[명]","명","9","11","15","17","6","9","8","10","5","6","2","4","3","2",
"강원도","50세 이상","중고등학교","출생[명]","명","27","25","42","44","43","39","43","45","44","39","40","56","41","46",
"강원도","50세 이상","중학교","출생[명]","명","12","9","17","15","19","15","15","11","9","8","6","12","3","8",
"강원도","50세 이상","고등학교","출생[명]","명","15","16","25","29","24","24","28","34","35","31","34","44","38","38",
"강원도","50세 이상","초대.전문대이상","출생[명]","명","14","12","14","15","20","10","15","18","18","24","20","24","23","37",
"강원도","50세 이상","대학(교)","출생[명]","명","9","10","10","13","15","8","14","11","15","20","14","21","20","33",
"강원도","50세 이상","대학원 이상","출생[명]","명","5","2","4","2","5","2","1","7","3","4","6","3","3","4",
"강원도","50세 이상","미상","출생[명]","명","0","0","0","1","0","0","1","0","1","0","1","1","3","2",
"강원도","연령미상","총계","출생[명]","명","95","144","154","152","153","136","108","115","104","74","76","86","77","67",
"강원도","연령미상","무학","출생[명]","명","0","0","1","0","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","초등학교","출생[명]","명","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","중고등학교","출생[명]","명","1","1","1","1","0","1","0","1","0","1","2","3","0","1",
"강원도","연령미상","중학교","출생[명]","명","0","0","0","0","0","0","0","1","0","0","1","0","0","0",
"강원도","연령미상","고등학교","출생[명]","명","1","1","1","1","0","1","0","0","0","1","1","3","0","1",
"강원도","연령미상","초대.전문대이상","출생[명]","명","0","0","0","0","1","0","0","2","1","1","0","0","4","3",
"강원도","연령미상","대학(교)","출생[명]","명","0","0","0","0","1","0","0","2","1","1","0","0","4","3",
"강원도","연령미상","대학원 이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"강원도","연령미상","미상","출생[명]","명","94","143","152","151","151","135","108","112","103","72","74","83","73","63",
"충청북도","계","총계","출생[명]","명","14064","13903","14670","14804","15139","13658","13366","13563","12742","11394","10586","9333","8607","8190",
"충청북도","계","무학","출생[명]","명","10","10","9","10","13","9","7","6","6","13","6","8","11","2",
"충청북도","계","초등학교","출생[명]","명","108","89","77","80","64","28","40","27","38","27","27","19","20","23",
"충청북도","계","중고등학교","출생[명]","명","5358","5077","5189","5064","4836","4148","3931","3866","3625","3165","2760","2431","2141","2041",
"충청북도","계","중학교","출생[명]","명","334","338","278","334","279","238","226","211","160","148","154","116","102","108",
"충청북도","계","고등학교","출생[명]","명","5024","4739","4911","4730","4557","3910","3705","3655","3465","3017","2606","2315","2039","1933",
"충청북도","계","초대.전문대이상","출생[명]","명","8450","8549","9241","9486","9985","9291","9172","9441","8848","7915","7376","6361","6028","5815",
"충청북도","계","대학(교)","출생[명]","명","7631","7635","8285","8504","8929","8324","8221","8503","7926","7073","6593","5697","5408","5225",
"충청북도","계","대학원 이상","출생[명]","명","819","914","956","982","1056","967","951","938","922","842","783","664","620","590",
"충청북도","계","미상","출생[명]","명","138","178","154","164","241","182","216","223","225","274","417","514","407","309",
"충청북도","15세 미만","총계","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","초등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","중고등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","중학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","고등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","초대.전문대이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","대학(교)","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","대학원 이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15세 미만","미상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15 - 19세","총계","출생[명]","명","20","27","21","36","27","33","32","29","23","19","13","15","10","6",
"충청북도","15 - 19세","무학","출생[명]","명","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"충청북도","15 - 19세","초등학교","출생[명]","명","0","0","1","4","1","1","1","0","0","1","0","0","0","0",
"충청북도","15 - 19세","중고등학교","출생[명]","명","18","27","19","30","25","31","29","29","23","18","12","14","9","6",
"충청북도","15 - 19세","중학교","출생[명]","명","3","13","4","11","9","10","7","10","9","8","5","6","5","3",
"충청북도","15 - 19세","고등학교","출생[명]","명","15","14","15","19","16","21","22","19","14","10","7","8","4","3",
"충청북도","15 - 19세","초대.전문대이상","출생[명]","명","2","0","1","1","1","0","2","0","0","0","0","0","0","0",
"충청북도","15 - 19세","대학(교)","출생[명]","명","2","0","1","1","1","0","2","0","0","0","0","0","0","0",
"충청북도","15 - 19세","대학원 이상","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","15 - 19세","미상","출생[명]","명","0","0","0","0","0","1","0","0","0","0","1","1","1","0",
"충청북도","20 - 24세","총계","출생[명]","명","333","268","311","272","269","286","267","278","277","257","225","181","145","123",
"충청북도","20 - 24세","무학","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","20 - 24세","초등학교","출생[명]","명","4","0","3","4","0","0","1","2","0","3","2","1","2","1",
"충청북도","20 - 24세","중고등학교","출생[명]","명","206","184","215","192","186","206","178","205","196","188","165","131","113","91",
"충청북도","20 - 24세","중학교","출생[명]","명","24","24","23","34","22","19","19","23","20","22","28","14","14","10",
"충청북도","20 - 24세","고등학교","출생[명]","명","182","160","192","158","164","187","159","182","176","166","137","117","99","81",
"충청북도","20 - 24세","초대.전문대이상","출생[명]","명","120","82","92","76","83","80","86","69","79","65","50","40","23","24",
"충청북도","20 - 24세","대학(교)","출생[명]","명","116","81","92","76","82","80","86","68","78","64","50","40","22","23",
"충청북도","20 - 24세","대학원 이상","출생[명]","명","4","1","0","0","1","0","0","1","1","1","0","0","1","1",
"충청북도","20 - 24세","미상","출생[명]","명","3","2","1","0","0","0","2","2","2","1","8","9","7","7",
"충청북도","25 - 29세","총계","출생[명]","명","3261","3112","2942","2911","2647","2154","1936","1929","1719","1503","1374","1142","1091","963",
"충청북도","25 - 29세","무학","출생[명]","명","1","0","1","1","2","2","0","1","0","0","0","0","0","0",
"충청북도","25 - 29세","초등학교","출생[명]","명","8","12","7","11","8","2","2","2","4","3","3","2","1","5",
"충청북도","25 - 29세","중고등학교","출생[명]","명","1225","1153","1135","1046","946","756","704","670","599","518","446","409","386","399",
"충청북도","25 - 29세","중학교","출생[명]","명","61","52","61","61","47","51","26","36","23","20","21","18","20","18",
"충청북도","25 - 29세","고등학교","출생[명]","명","1164","1101","1074","985","899","705","678","634","576","498","425","391","366","381",
"충청북도","25 - 29세","초대.전문대이상","출생[명]","명","2019","1944","1794","1850","1688","1391","1223","1252","1108","968","881","698","674","528",
"충청북도","25 - 29세","대학(교)","출생[명]","명","1940","1860","1717","1764","1601","1344","1182","1205","1060","929","855","667","647","517",
"충청북도","25 - 29세","대학원 이상","출생[명]","명","79","84","77","86","87","47","41","47","48","39","26","31","27","11",
"충청북도","25 - 29세","미상","출생[명]","명","8","3","5","3","3","3","7","4","8","14","44","33","30","31",
"충청북도","30 - 34세","총계","출생[명]","명","6005","5946","6396","6258","6802","6017","5947","5853","5346","4434","3990","3469","3067","3083",
"충청북도","30 - 34세","무학","출생[명]","명","2","3","0","1","3","1","3","3","3","5","1","4","1","0",
"충청북도","30 - 34세","초등학교","출생[명]","명","10","4","13","5","10","6","6","3","7","7","4","9","6","2",
"충청북도","30 - 34세","중고등학교","출생[명]","명","1945","1739","1797","1673","1716","1427","1402","1311","1206","1012","805","669","581","575",
"충청북도","30 - 34세","중학교","출생[명]","명","59","54","53","59","58","41","57","57","40","34","35","17","14","19",
"충청북도","30 - 34세","고등학교","출생[명]","명","1886","1685","1744","1614","1658","1386","1345","1254","1166","978","770","652","567","556",
"충청북도","30 - 34세","초대.전문대이상","출생[명]","명","4038","4179","4580","4578","5065","4575","4518","4514","4097","3342","3059","2621","2351","2415",
"충청북도","30 - 34세","대학(교)","출생[명]","명","3607","3721","4113","4117","4601","4122","4088","4073","3670","2999","2734","2379","2138","2198",
"충청북도","30 - 34세","대학원 이상","출생[명]","명","431","458","467","461","464","453","430","441","427","343","325","242","213","217",
